Time,AccelRobX,AccelRobY,AccelRobZ,TargetModelAngleX,TargetModelAngleY,TargetModelAngleZ,CurrentModelAngleX,CurrentModelAngleY,CurrentModelAngleZ,ClampedModelAngleX,ClampedModelAngleY,ClampedModelAngleZ
3343,0,49,0,59,-10,00,-41,30,34,30,-400,00,-45,36,35,35,-402,43,-45,36,35,35,-90,00
3359,0,49,0,69,-10,09,-48,30,34,30,-403,60,-45,80,35,19,-402,60,-45,80,35,19,-90,00
3375,0,49,0,69,-10,09,-48,30,34,30,-403,60,-46,18,35,06,-402,75,-46,18,35,06,-90,00
3391,0,49,0,88,-10,39,-61,60,34,30,-415,60,-48,49,34,94,-404,68,-48,49,34,94,-90,00
3407,0,49,0,88,-10,39,-61,60,34,30,-415,60,-50,46,34,85,-406,32,-50,46,34,85,-90,00
3423,0,29,0,59,-10,00,-41,30,20,30,-400,00,-49,08,32,67,-405,37,-49,08,32,67,-90,00
3439,0,29,0,59,-10,00,-41,30,20,30,-400,00,-47,92,30,81,-404,56,-47,92,30,81,-90,00
3455,0,29,0,78,-10,00,-54,60,20,30,-400,00,-48,92,29,23,-403,88,-48,92,29,23,-90,00
3474,0,29,0,78,-10,29,-54,60,20,30,-411,60,-49,77,27,89,-405,04,-49,77,27,89,-90,00
3503,0,59,0,78,-10,09,-54,60,41,30,-403,60,-50,49,29,90,-404,82,-50,49,29,90,-90,00
3520,0,49,0,69,-10,09,-48,30,34,30,-403,60,-50,17,30,56,-404,64,-50,17,30,56,-90,00
3538,0,49,0,39,-10,09,-27,30,34,30,-403,60,-46,74,31,12,-404,48,-46,74,31,12,-90,00
3555,0,49,0,39,-10,09,-27,30,34,30,-403,60,-43,82,31,60,-404,35,-43,82,31,60,-90,00
3572,0,49,0,69,-10,09,-48,30,34,30,-403,60,-44,49,32,01,-404,24,-44,49,32,01,-90,00
3589,0,49,0,69,-10,09,-48,30,34,30,-403,60,-45,06,32,35,-404,14,-45,06,32,35,-90,00
3607,0,59,0,69,-10,09,-48,30,41,30,-403,60,-45,55,33,69,-404,06,-45,55,33,69,-90,00
3624,0,59,0,69,-10,09,-48,30,41,30,-403,60,-45,96,34,83,-403,99,-45,96,34,83,-90,00
3641,0,49,0,69,-10,09,-48,30,34,30,-403,60,-46,31,34,75,-403,93,-46,31,34,75,-90,00
3658,0,49,0,78,-10,00,-54,60,34,30,-400,00,-47,56,34,69,-403,34,-47,56,34,69,-90,00
3675,0,29,0,78,-10,00,-54,60,20,30,-400,00,-48,61,32,53,-402,84,-48,61,32,53,-90,00
3692,0,29,0,78,-10,00,-54,60,20,30,-400,00,-49,51,30,69,-402,42,-49,51,30,69,-90,00
3709,0,29,0,78,-10,00,-54,60,20,30,-400,00,-50,27,29,13,-402,05,-50,27,29,13,-90,00
3726,0,59,0,78,-10,29,-54,60,41,30,-411,60,-50,92,30,96,-403,49,-50,92,30,96,-90,00
3742,0,59,0,78,-10,29,-54,60,41,30,-411,60,-51,47,32,51,-404,70,-51,47,32,51,-90,00
3758,0,59,0,69,-10,09,-48,30,41,30,-403,60,-51,00,33,83,-404,54,-51,00,33,83,-90,00
3774,0,59,0,69,-10,09,-48,30,41,30,-403,60,-50,59,34,95,-404,40,-50,59,34,95,-90,00
3790,0,49,0,69,-10,09,-48,30,34,30,-403,60,-50,25,34,85,-404,28,-50,25,34,85,-90,00
3806,0,49,0,69,-10,09,-48,30,34,30,-403,60,-49,96,34,77,-404,18,-49,96,34,77,-90,00
3822,0,59,0,69,-10,09,-48,30,41,30,-403,60,-49,71,35,75,-404,09,-49,71,35,75,-90,00
3838,0,59,0,69,-10,09,-48,30,41,30,-403,60,-49,50,36,58,-404,02,-49,50,36,58,-90,00
3854,0,49,0,69,-10,09,-48,30,34,30,-403,60,-49,32,36,24,-403,95,-49,32,36,24,-90,00
3870,0,49,0,69,-10,09,-48,30,34,30,-403,60,-49,16,35,95,-403,90,-49,16,35,95,-90,00
3886,0,59,0,69,-10,09,-48,30,41,30,-403,60,-49,04,36,75,-403,86,-49,04,36,75,-90,00
3902,0,49,0,69,-10,09,-48,30,34,30,-403,60,-48,92,36,38,-403,82,-48,92,36,38,-90,00
3918,0,49,0,69,-10,09,-48,30,34,30,-403,60,-48,83,36,07,-403,78,-48,83,36,07,-90,00
3934,0,49,0,69,-10,09,-48,30,34,30,-403,60,-48,75,35,81,-403,76,-48,75,35,81,-90,00
3950,0,49,0,69,-10,09,-48,30,34,30,-403,60,-48,68,35,58,-403,73,-48,68,35,58,-90,00
3966,0,59,0,39,-10,09,-27,30,41,30,-403,60,-45,48,36,44,-403,71,-45,48,36,44,-90,00
3982,0,59,0,39,-10,09,-27,30,41,30,-403,60,-42,75,37,17,-403,70,-42,75,37,17,-90,00
3998,0,49,0,69,-10,09,-48,30,34,30,-403,60,-43,58,36,74,-403,68,-43,58,36,74,-90,00
4014,0,49,0,69,-10,00,-48,30,34,30,-400,00,-44,29,36,37,-403,13,-44,29,36,37,-90,00
4030,0,49,0,59,-10,00,-41,30,34,30,-400,00,-43,84,36,06,-402,66,-43,84,36,06,-90,00
4046,0,49,0,59,-10,09,-41,30,34,30,-403,60,-43,46,35,80,-402,80,-43,46,35,80,-90,00
4062,0,49,0,69,-10,09,-48,30,34,30,-403,60,-44,19,35,57,-402,92,-44,19,35,57,-90,00
4078,0,49,0,69,-10,09,-48,30,34,30,-403,60,-44,80,35,38,-403,02,-44,80,35,38,-90,00
4094,0,49,0,69,-10,09,-48,30,34,30,-403,60,-45,33,35,22,-403,11,-45,33,35,22,-90,00
4110,0,49,0,69,-10,09,-48,30,34,30,-403,60,-45,77,35,08,-403,18,-45,77,35,08,-90,00
4126,0,49,0,69,-10,09,-48,30,34,30,-403,60,-46,15,34,96,-403,25,-46,15,34,96,-90,00
4142,0,49,0,39,-10,09,-27,30,34,30,-403,60,-43,32,34,86,-403,30,-43,32,34,86,-90,00
