Time,RawAccelX,RawAccelY,RawAccelZ,CalibRobotX,CalibRobotY,TargetModelPitch(X),TargetModelYaw(Y),TargetModelRoll(Z),ClampedModelPitch(X),ClampedModelYaw(Y),ClampedModelRoll(Z)
3108,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,4,33,0,00,4,27
3124,-0,20,0,39,-10,29,0,00,0,00,-0,00,0,00,0,00,3,68,0,00,3,63
3140,0,00,0,39,-10,29,0,20,0,00,-0,00,0,00,14,00,3,12,0,00,5,19
3156,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,2,66,0,00,6,51
3172,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,2,26,0,00,7,63
3188,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,1,92,0,00,8,59
3204,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,63,0,00,7,30
3220,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,39,0,00,6,20
3236,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,18,0,00,5,27
3252,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,00,0,00,4,48
3268,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,85,0,00,3,81
3284,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,72,0,00,3,24
3306,-0,20,0,39,-10,19,0,00,0,00,-0,00,0,00,0,00,0,62,0,00,2,75
3341,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,52,0,00,2,34
3364,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,44,0,00,1,99
3389,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,38,0,00,1,69
3410,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,32,0,00,1,44
3436,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,27,0,00,1,22
3459,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,23,0,00,1,04
3479,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,20,0,00,0,88
3498,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,17,0,00,0,75
3516,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,14,0,00,0,64
3533,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,12,0,00,0,54
3550,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,1,15,0,00,0,46
3567,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,03,0,00,0,39
3584,-0,29,0,49,-10,19,-0,09,0,10,-7,00,0,00,-6,30,0,68,0,00,-0,61
3601,-0,29,0,49,-10,19,-0,09,0,10,-7,00,0,00,-6,30,-0,48,0,00,-1,47
3618,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,0,65,0,00,-1,25
3635,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,1,60,0,00,-1,06
3652,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,41,0,00,-0,90
3668,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,05,0,00,-0,76
3684,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,74,0,00,-0,65
3700,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,48,0,00,-0,55
3716,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,26,0,00,-0,47
3732,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,12,0,00,-0,40
3748,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,85,0,00,-0,34
3764,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,3,47,0,00,-0,29
3780,-0,20,0,29,-10,09,0,00,-0,10,7,00,0,00,0,00,4,00,0,00,-0,25
3796,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,40,0,00,-0,21
3812,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,89,0,00,-0,18
3828,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,46,0,00,-0,15
3844,-0,20,0,39,-10,19,0,00,0,00,-0,00,0,00,0,00,2,09,0,00,-0,13
3860,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,83,0,00,-0,11
3876,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,40,0,00,-0,09
3892,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,2,04,0,00,2,02
3908,0,00,0,39,-10,09,0,20,0,00,-0,00,0,00,14,00,1,74,0,00,3,82
3924,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,48,0,00,3,25
3940,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,30,0,00,2,76
3965,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,96,0,00,2,34
3983,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,66,0,00,1,99
4001,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,41,0,00,1,69
4018,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,20,0,00,1,44
4035,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,02,0,00,1,22
4052,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,87,0,00,1,04
4068,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,74,0,00,0,88
4084,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,63,0,00,0,75
4100,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,0,53,0,00,0,64
4116,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,1,50,0,00,0,54
4132,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,33,0,00,0,46
4148,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,3,03,0,00,0,39
4164,0,00,0,29,-10,19,0,20,-0,10,7,00,0,00,14,00,3,62,0,00,2,43
4180,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,3,08,0,00,2,07
4196,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,62,0,00,1,76
4212,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,23,0,00,1,49
4228,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,89,0,00,1,27
4244,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,1,61,0,00,1,08
4260,-0,20,0,39,-10,19,0,00,0,00,-0,00,0,00,0,00,1,37,0,00,0,92
4276,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,21,0,00,0,78
4292,-0,20,0,29,-10,09,0,00,-0,10,7,00,0,00,0,00,2,93,0,00,0,66
4315,-0,20,0,39,-10,09,0,00,0,00,-0,00,0,00,0,00,2,49,0,00,0,56
4333,-0,20,0,39,-10,29,0,00,0,00,-0,00,0,00,0,00,2,12,0,00,0,48
4351,-0,20,0,39,-10,19,0,00,0,00,-0,00,0,00,0,00,1,80,0,00,0,41
4368,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,2,58,0,00,0,35
4385,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,3,24,0,00,0,29
4402,-0,20,0,29,-10,19,0,00,-0,10,7,00,0,00,0,00,3,81,0,00,0,25
